show_id,type,title,director,cast,country,date_added,release_year,duration,description,genre
s6409,Movie,The Gospel of John,David Batty,"Selva Rasalingam, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef, David Harewood",United Kingdom,"October 20, 2018",2014,161,"In the first of four word-for-word film adaptations, Aramaic-speaking actors re-create the stories of Jesus' life from the fourth gospel.",Dramas
s6410,Movie,The Gospel of Luke,David Batty,"Selva Rasalingam, Karima Gouit, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef, Mohamed El Korchi, Ramdane Aala",United States,"October 19, 2018",2015,205,Word-for-word Bible texts of the entire book of Luke are narrated and re-enacted in this epic production of the Gospel's accounts of Jesus's life.,Dramas
s6414,Movie,The Grandmaster,Wong Kar Wai,"Tony Leung Chiu-wai, Zhang Ziyi, Chang Chen, Xiao Shen-Yang, Zhao Benshan, Song Hye-kyo, Wang Qingxiang, Zhang Jin, Lo Hoi-pang, Cung Le, Julian Cheung",Hong Kong,"September 26, 2019",2013,108,"As the Japanese invasion looms, Chinese kung fu master Ip Man's world changes when rival master Gong Er and her father arrive in his village.",Action
s6416,TV Show,The Great British Baking Show,Andy Devonshire,"Mel Giedroyc, Sue Perkins, Mary Berry, Paul Hollywood",United Kingdom,"September 25, 2020",2020,8,"A talented batch of amateur bakers face off in a 10-week competition, whipping up their best dishes in the hopes of being named the U.K.'s best.",British TV
s6420,Movie,The Great Gambler,Shakti Samanta,"Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra, Utpal Dutt, Madan Puri, Om Shivpuri, Iftekhar, Sujit Kumar, Roopesh Kumar",India,"December 31, 2019",1979,161,"After unwittingly using his skills to obtain military secrets, a gambler is pursued by a police officer who happens to be his doppelgänger.",Action
s6423,Movie,The Great Magician,Yee Tung-Shing,"Tony Leung Chiu Wai, Lau Ching Wan, Zhou Xun, Wu Gang, Ni Yan, Paul Chun, Kenya Sawada, Lam Suet",Hong Kong,"May 11, 2019",2011,128,"In 1920s Beijing, a host of talented performers gather to show off their skills. The challenge: reproduce a magic trick called the Eight Immortals.",Action
s6424,Movie,The Great Raid,John Dahl,"Benjamin Bratt, James Franco, Connie Nielsen, Marton Csokas, Joseph Fiennes, Motoki Kobayashi, Robert Mammone, Natalie Mendoza, Cesar Montano, James Carpinello, Mark Consuelos, Sam Worthington, Craig McLachlan, Max Martini, Clayne Crawford",United States,"November 1, 2019",2005,133,"In World War II, a battalion goes on a daring rescue mission to liberate the Americans and Filipinos who've been captured by the Japanese.",Action
s6426,Movie,The Green Hornet,Michel Gondry,"Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson, Christoph Waltz, David Harbour, Edward James Olmos, Jamie Harris, Chad L. Coleman, Edward Furlong",United States,"April 18, 2020",2011,119,"A hard-partying heir dons a disguise to fight crime after hours. But with no talents or skills, he relies on his friend, a martial-arts genius.",Action
s6427,Movie,The Green Inferno,Eli Roth,"Ignacia Allamand, Daryl Sabara, Nicolás Martínez, Lorenza Izzo, Ariel Levy, Magda Apanowicz, Sky Ferreira, Kirby Bliss Blanton, Aaron Burns, Ramón Llao, Richard Burgi",United States,"November 16, 2019",2013,101,"Determined to save an Amazon tribe being squeezed by logging, a group of students finds nothing but trouble when their plane crashes in the jungle.",Horror Movies
s6428,Movie,The Guardian Brothers,Gary Wang,"Edward Norton, Dan Fogler, Mike Birbiglia, Bella Thorne, Randall Park, Mel Brooks, Nicole Kidman, Meryl Streep",China,"September 1, 2017",2016,86,"When a Chinese family's soup shop is targeted for sabotage by a competitor, two guardians from the spirit world leave retirement to protect them.",Children
s6429,Movie,The Guernsey Literary and Potato Peel Pie Society,Mike Newell,"Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay, Jessica Brown Findlay, Katherine Parkinson, Matthew Goode",United Kingdom,"August 10, 2018",2018,124,A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation.,Dramas
s6432,Movie,The Half Of It,Alice Wu,"Leah Lewis, Daniel Diemer, Alexxis Lemire, Wolfgang Novogratz, Collin Chou, Becky Ann Baker, Enrique Murciano, Macintyre Dixon, Catherine Curtin",United States,"May 1, 2020",2020,105,"When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend — or fall for his crush.",Comedies
s6433,Movie,The Happytime Murders,Brian Henson,"Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Bill Barretta, Leslie David Baker, Joel McHale, Dorien Davies, Cynthy Wu, Michael McDonald, Mitch Silpa",United States,"December 1, 2020",2018,91,"In an LA where puppets and humans coexist, a down-on-his-luck detective teams with his ex-partner to nab a killer targeting the cast of an old TV show.",Action
s6434,Movie,The Hard Way,Keoni Waxman,"Michael Jai White, Luke Goss, Randy Couture, Madalina Anea, Grant Campbell, George Remes, Ovidiu Niculescu, Adreea Diac, Michaela Holla, Bogden Farcas",United States,"March 5, 2019",2019,94,"After learning his brother died on a mission in Romania, a former soldier teams up with two allies to hunt down a mysterious enemy and exact revenge.",Action
s6435,Movie,The Hateful Eight,Quentin Tarantino,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins, Demián Bichir, Tim Roth, Michael Madsen, Bruce Dern, James Parks, Dana Gourrier, Channing Tatum, Zoë Bell",United States,"October 25, 2017",2015,168,"Years after the Civil War, a bounty hunter and his captive are waylaid by a Wyoming blizzard and hole up in a way station with six dicey strangers.",Action
s6437,Movie,The Hater,Jan Komasa,"Maciej Musiałowski, Agata Kulesza, Danuta Stenka, Vanessa Aleksander, Maciej Stuhr, Jacek Koman, Adam Gradowski, Piotr Biedron, Martynika Kosnica",Poland,"July 29, 2020",2020,136,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.,Dramas
s6438,Movie,The Hatred,Michael G. Kehoe,"Sarah Davenport, Andrew Divoff, Gabrielle Bourne, Bayley Corman, Alisha Wainwright, Nina Siemaszko, Shae Smolik, David Naughton, Amanda Wyss, Darby Walker",United States,"December 11, 2017",2017,94,Four young women head to a country house for an idyllic weekend retreat. But what lies in store for them is far from the dreamy getaway they imagined.,Horror Movies
s6442,Movie,The Haunting of Molly Hartley,Mickey Liddell,"Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward, Shanna Collins, AnnaLynne McCord, Marin Hinkle, Nina Siemaszko, Josh Stewart, Jessica Lowndes, Randy Wayne",United States,"October 4, 2018",2008,85,"A troubled teenage girl hopes to start fresh at a new school, but the horrifying truth about her past is destined to catch up with her.",Horror Movies
s6443,Movie,The Healer,Paco Arango,"Oliver Jackson-Cohen, Camilla Luddington, Jonathan Pryce, Jorge García, Kaitlyn Bernard",Spain,"June 1, 2020",2017,108,"A handyman who has hit rock bottom agrees to live with his distant uncle, who insists that his ability to fix things extends beyond the repair shop.",Children
s6445,Movie,The Heartbreak Club,"Charles Gozali, Bagus Bramanti","Bhisma Mulia, Denira Wiraguna, Didi Kempot, Sisca JKT48, Erick Estrada, Asri Welas, Mo Sidik, Emil Kusumo, Dede Satria, Rezca Syam",Indonesia,"January 14, 2021",2020,101,"Coping with heartbreak, the shy owner of a floundering cafe finds solace in the Javanese love songs of Didi Kempot.",Comedies
s6446,Movie,The Heartbreak Kid,"Bobby Farrelly, Peter Farrelly","Ben Stiller, Michelle Monaghan, Jerry Stiller, Malin Akerman, Stephanie Courtney, Rob Corddry, Carlos Mencia, Ali Hillis, Danny McBride, Scott Wilson",United States,"May 1, 2020",2007,116,"Ben Stiller stars as a newlywed who marries a dreamy woman, only to learn on their honeymoon that she's a total nightmare.",Comedies
s6448,Movie,The Help,Tate Taylor,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain, Ahna O'Reilly, Allison Janney, Anna Camp, Cicely Tyson, Mike Vogel, Sissy Spacek, Mary Steenburgen, Carol Sutton, Dana Ivey, Amy Beckwith, Aunjanue Ellis, Kelsey Scott, Lauren Miller, Tarra Riggs, Wes Chatham, Ashley Johnson, Roslyn Ruff, Brian Kerwin, Shane McRae, Chris Lowell, Charles Cooper, Leslie Jordan, La Chanze, Elizabeth Smith, Nelsan Ellis, Ritchie Montgomery, Ted Welch, David Oyelowo, Tiffany Brouwer",United States,"June 1, 2020",2011,147,"A young, white writer stirs up the status quo in 1960s Mississippi by interviewing Black housemaids and bringing their stories to the masses.",Dramas
s6449,Movie,The Heretics,Chad Archibald,"Nina Kiri, Ry Barrett, Jorja Cadence, Will King, Nina Richmond",Canada,"September 4, 2019",2017,88,A withdrawn young woman hunted by a malicious cult is abducted by a brooding stranger and undergoes a bizarre transformation.,Horror Movies
s6450,Movie,The Heroes of Evil,Zoe Berriatúa,"Emilio Palacios, Jorge Clemente, Beatriz Medina, Macarena Gómez, Olivia Baglivi, Paula Soldevila, Nacho Coronado, Beatriz Olivares",Spain,"June 1, 2016",2015,99,"Three teenage misfits find camaraderie in sex, violence and petty crime. But what starts as a lark soon threatens to damage them beyond repair.",Dramas
s6451,Movie,The Heyday of the Insensitive Bastards,"Mark Columbus, Lauren Hoekstra, Sarah Kruchowski, Ryan Moody, Simon Savelyev, Vanita Shastry, Shadae Lamar Smith, Jeremy David White","James Franco, Rico Rodriguez, Abigail Spencer, Natalie Portman, Kristen Wiig, Amber Tamblyn, Jim Parrack, Kate Mara, Thomas Mann, Matthew Modine, Jacob Loeb",United States,"February 26, 2018",2017,96,An all-star cast brings to life the short stories of author Robert Boswell in this anthology series of vignettes set in modern-day America.,Dramas
s6452,Movie,The Highwaymen,John Lee Hancock,"Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch, Thomas Mann, Kim Dickens, W. Earl Brown, William Sadler",United States,"March 29, 2019",2019,132,Two steely former Texas Rangers are tasked with tracking and killing infamous criminals Bonnie and Clyde in this crime drama based on real events.,Dramas
s6453,Movie,The History of Future Folk,"John Mitchell, Jeremy Kipp Walker","Nils d'Aulaire, Jay Klaitz, Julie Ann Emery, April L. Hernandez, Onata Aprile, Dee Snider",United States,"December 23, 2020",2012,85,An alien ordered to colonize Earth abandons his mission when he hears music for the first time and is determined to save his adopted planet.,Action
s6454,TV Show,The Hockey Girls,"Kiko Cruz Claverol, Patricia Font","Iria del Río, Nora Navas, Josep Linuesa, Natàlia Barrientos, Dèlia Brufau, Yasmina Drissi Sales, Júlia Gibert, Mireia Oriol, Asia Ortega Leiva, Claudia Riera, Mireia Aixalà, Juli Fàbregas, Àgata Roca, Marc Clotet",Spain,"September 20, 2019",2019,1,"The passionate members of a girls' roller hockey team chase down victories in the rink while striving to make time for school, family and romance.",International TV
s6455,Movie,The Holiday Calendar,Bradley Walsh,"Kat Graham, Quincy Brown, Ethan Peck, Ron Cephas Jones, Genelle Williams, Ali Hassan, Rodrigo Fernandez-Stoll, Laura de Carteret, Kevin Hanchard, Romaine Waite",United States,"November 2, 2018",2018,95,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future – and pointing her toward love.,Dramas
s6458,Movie,The Hollow Point,Gonzalo López-Gallego,"Patrick Wilson, Ian McShane, John Leguizamo, Lynn Collins, Jim Belushi, Karli Hall, David H. Stevens, Derek Boone",United States,"March 16, 2017",2016,97,New straight-arrow sheriff Wallace finds he must join forces with brutal ex-lawman Leland to protect a troubled border town from a cartel hit man.,Action
s6460,Movie,The Holy Man,Note Chern-Yim,"Pongsak Pongsuwan, Note Chern-Yim, Sarawut Phumthong, Savika Chaiyadej, Somlek Sakdikul, Petchtai Wongkamlao",Thailand,"July 25, 2018",2005,92,"Formerly a troubled youth, a monk is given charge of a Buddhist temple neglected by superstitious villagers under the spell of a fake psychic.",Comedies
s6464,Movie,The House Next Door,Milind Rau,"Siddharth, Andrea Jeremiah, Anisha Victor, Atul Kulkarni, Suresh, Prakash Belawadi",India,"January 9, 2018",2017,135,"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood.",Horror Movies
s6469,Movie,The Hows of Us,Cathy Garcia-Molina,"Kathryn Bernardo, Daniel Padilla, Darren Espanto, Jean Garcia, Susan Africa, Ria Atayde, Kit Thompson, Odette Khan, Alwyn Uytingco, Juan Miguel Severo",Philippines,"October 22, 2020",2018,120,"A young couple's house was once a happy home. But with one as the breadwinner and the other looking for a big break, can love still live here?",Dramas
s6471,Movie,The Humanity Bureau,Rob W. King,"Nicolas Cage, Sarah Lind, Hugh Dillon, Jakob Davies, Vicellous Shannon, Kurt Max Runte, Lorne Cardinal, Jett Klyne, David Lovgren",Canada,"December 18, 2018",2017,94,"In a dystopian, near-future United States, a deportation caseworker who has begun to question authority tries to safeguard a woman and her young son.",Action
s6472,Movie,The Hummingbird Project,Kim Nguyen,"Jesse Eisenberg, Alexander Skarsgård, Salma Hayek, Michael Mando, Sarah Goldberg, Anna Maguire, Frank Schorpion, Johan Heldenbergh, Kwasi Songui, Ayisha Issa",Canada,"October 22, 2020",2018,111,"After discovering a shortcut that gives them a technological advantage, two cousins look to earn their big score by outracing a massive corporation.",Dramas
s6473,Movie,The Hundred-Foot Journey,Lasse Hallström,"Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon, Amit Shah, Farzana Dua Elahe, Dillon Mitra, Aria Pandya",United States,"January 31, 2019",2014,123,"A chef and his family leave India to open an eatery in the south of France, where they clash with the haughty restaurateur across the street.",Comedies
s6475,Movie,The Hurricane Heist,Rob Cohen,"Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler",United Kingdom,"September 26, 2018",2018,103,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.,Action
s6476,Movie,The Hurt Business,Vlad Yudin,Kevin Costner,United States,"February 1, 2017",2016,111,"Featuring legendary and up-and-coming MMA fighters, this documentary details the history of the brutal sport and the fighters' struggles and triumphs.",Documentaries
s6478,TV Show,The Idhun Chronicles,Maite Ruiz De Austri,"Michelle Jenner, Itzan Escamilla, Sergio Mur, Nico Romero, Carlos Cuevas",Spain,"January 8, 2021",2021,2,"A boy suddenly orphaned fights his parents' killer to save a planet, and discovers a new world of danger — and wonder.",Anime Series
s6480,Movie,The Imaginarium of Doctor Parnassus,Terry Gilliam,"Heath Ledger, Christopher Plummer, Andrew Garfield, Verne Troyer, Lily Cole, Tom Waits, Johnny Depp, Colin Farrell, Jude Law",United Kingdom,"March 8, 2019",2009,123,"When a deal with the devil comes due, the immortal Doctor Parnassus must renegotiate the pact to save his daughter and right the wrongs of his past.",Action
s6481,Movie,The Impossible,J.A. Bayona,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin, Oaklee Pendergast, Marta Etura, Sönke Möhring, Geraldine Chaplin, Ploy Jindachote, Jomjaoi Sae-Limh",Spain,"November 1, 2020",2012,114,"Tracking one family's harrowing experiences, this gripping drama depicts the chaos generated by the massive 2004 tsunami in Southeast Asia.",Dramas
s6485,Movie,The Incident,Isaac Ezban,"Raúl Méndez, Nailea Norvind, Hernán Mendoza, Humberto Busto, Fernando Álvarez Rebeil, Gabriel Santoyo, Paulina Montemayor, Héctor Mendoza, Leonel Tinajero, Marcos Moreno",Mexico,"June 19, 2017",2014,100,"Two criminals race down a stairwell, a cop close behind. A bickering family begins a road trip. Their journeys will take far longer than expected.",International Movies
